year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2009,1,0.0,6740.0,12.12287865,13.50681897,False,entertainment;newsandmedia;vehicles - 
2010,2,0.0,6740.0,12.122878655,13.50681897,False,entertainment;newsandmedia;vehicles - 
2011,2,0.0,6740.0,12.122878655,13.50681897,False,entertainment;newsandmedia;vehicles - 
2012,2,0.0,4528.0,12.4130289,6.753409485,False,entertainment;newsandmedia;vehicles - 
2013,2,0.0,2316.0,12.70317915,0.0,False,entertainment;newsandmedia;vehicles - 
2014,2,0.0,2297.0,14.160414415,0.0,False,entertainment;newsandmedia;vehicles - 
2015,2,0.0,2297.0,14.160414415,0.0,False,entertainment;newsandmedia;vehicles - 
2016,2,0.0,2297.0,14.160414415,0.0,False,entertainment;newsandmedia;vehicles - 
2017,2,0.0,2297.0,14.160414415,0.0,False,entertainment;newsandmedia;vehicles - 
2018,1,14.0,43613.0,15.55588854,17.08348895,False,entertainment;newsandmedia;vehicles - 
2019,1,14.0,43613.0,15.55588854,17.08348895,False,entertainment;newsandmedia;vehicles - 
