year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2008,1,5.0,32407.0,15.424682199999998,15.47004243,True,personals;socialnetworking
2009,3,2.0,10457.33333,14.71779899,15.74290102,True,personals;socialnetworking
2010,2,0.0,3823.0,11.25001827,13.45427322,True,personals;socialnetworking
2011,3,0.0,5544.0,10.22113749,12.98492067,True,personals;socialnetworking
2012,4,1.0,12824.25,11.02534769,13.81984476,True,personals;socialnetworking
2013,5,1.6,12334.2,12.45454785,14.56053941,True,personals;socialnetworking
2014,5,1.6,12994.4,13.12008279,14.32291251,True,personals;socialnetworking
2015,4,1.0,14735.75,12.8306073,13.24136018,True,personals;socialnetworking
2016,4,1.0,14707.5,12.75547234,14.29568103,True,personals;socialnetworking
2017,2,0.0,6340.0,10.05718441,13.24136018,True,personals;socialnetworking
2018,2,9.0,20009.0,8.834936235,12.5161,True,personals;socialnetworking
2019,4,5.5,22117.5,10.19921676,12.5161,True,personals;socialnetworking
