year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2005,2,0.0,1704.0,12.06242059,0.0,False,adult;business;informationtech - 
2006,1,0.0,1704.0,12.06242059,0.0,False,adult;business;informationtech - 
2007,2,0.0,1704.0,12.06242059,0.0,False,adult;business;informationtech - 
2008,4,0.0,3667.0,11.1696453875,6.257960575,False,adult;business;informationtech - 
2009,4,0.0,3694.0,11.31523195,6.25805,False,adult;business;informationtech - 
2010,4,0.0,3691.0,11.3234870625,6.25805,False,adult;business;informationtech - 
2011,2,0.0,3690.5,11.32348706,6.25805,False,adult;business;informationtech - 
2012,2,0.0,1905.0,12.675539215,0.0,False,adult;business;informationtech - 
2013,3,0.0,2447.3333333333335,13.008877996666667,0.0,False,adult;business;informationtech - 
2014,1,0.0,1905.0,12.67553922,0.0,False,adult;business;informationtech - 
2015,2,0.0,1905.0,12.675539215,0.0,False,adult;business;informationtech - 
2016,2,0.0,5540.5,11.92198251,6.62068009,False,adult;business;informationtech - 
2017,2,0.0,1905.0,12.675539215,0.0,False,adult;business;informationtech - 
2018,2,0.0,1905.0,12.675539215,0.0,False,adult;business;informationtech - 
2019,4,3.5,3856.5,11.8757948,6.7007293425,False,adult;business;informationtech - 
