year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1998,2,1.5,5811.5,11.88400503,14.97530281,True,newsandmedia
1999,8,4.125,7251.0,12.86543672,14.88945536,True,newsandmedia
2000,42,4.904761904761905,7433.833333,12.66908062,14.36501107,True,newsandmedia
2001,76,5.276315789473684,9054.184211,12.905503699999999,15.05660103,True,newsandmedia
2002,98,6.836734693877551,9086.785714,12.86795063,15.01341122,True,newsandmedia
2003,112,6.964285714285714,10389.67857,12.80951145,15.06466723,True,newsandmedia
2004,111,6.126126126126126,10295.17117,13.00478758,15.08892183,True,newsandmedia
2005,127,7.251968503937008,11352.75591,13.09241203,15.48926272,True,newsandmedia
2006,168,6.892857142857143,10640.99405,13.2151313,15.65165659,True,newsandmedia
2007,163,5.895705521472393,10972.40491,13.11350705,15.28322515,True,newsandmedia
2008,164,6.164634146341464,11581.15854,13.40148715,15.43809322,True,newsandmedia
2009,179,7.312849162011173,12856.50838,13.72729951,15.75511704,True,newsandmedia
2010,214,7.168224299065421,12744.644859999999,13.637530100000001,15.69801287,True,newsandmedia
2011,262,7.4541984732824424,13675.77863,13.52845681,15.64369946,True,newsandmedia
2012,301,7.21594684385382,14586.92359,13.85964389,15.85770591,True,newsandmedia
2013,311,6.405144694533762,14726.1672,13.86818508,15.93837703,True,newsandmedia
2014,340,6.661764705882353,14461.24118,13.854686,15.84114536,True,newsandmedia
2015,372,6.145161290322581,13911.37366,13.85640947,15.70551779,True,newsandmedia
2016,388,5.84020618556701,14533.84021,14.06656708,15.92798971,True,newsandmedia
2017,398,6.080402010050252,15629.73869,14.19990532,15.94315332,True,newsandmedia
2018,334,6.347305389221557,18083.71257,14.01010474,15.57513255,True,newsandmedia
2019,324,6.685185185185185,18621.81173,13.90083388,15.45126504,True,newsandmedia
