year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,10,1.0,3473.8,11.95275366,16.40432271,True,informationtech
2000,43,0.6744186046511628,3965.581395,11.44564528,14.85865208,True,informationtech
2001,105,1.2666666666666666,4531.047619,11.69592374,14.28902699,True,informationtech
2002,167,2.2035928143712575,5716.952096,11.72728239,14.17655715,True,informationtech
2003,218,1.6009174311926606,5262.775229,11.82664301,14.48462036,True,informationtech
2004,266,1.6203007518796992,5109.819549,11.88311679,14.41214501,True,informationtech
2005,301,1.5681063122923589,5222.076411999999,11.9568012,14.51474365,True,informationtech
2006,414,1.5507246376811594,5352.268115999999,12.17250893,14.75662105,True,informationtech
2007,460,1.6304347826086956,5380.4565219999995,12.24260701,14.78957587,True,informationtech
2008,581,1.4733218588640276,5219.659208,12.30481415,14.9124761,True,informationtech
2009,610,1.455737704918033,5104.613115,12.33766569,14.762371,True,informationtech
2010,916,1.3799126637554586,4999.823144,12.35709918,14.74251779,True,informationtech
2011,1250,1.3112,5307.3416,12.45398828,14.81065911,True,informationtech
2012,1534,1.288787483702738,5304.559322,12.44177305,14.7329997,True,informationtech
2013,1763,1.4276800907543958,5300.847419,12.37887713,14.71030385,True,informationtech
2014,1892,1.4064482029598309,5473.587209,12.4346924,14.81238288,True,informationtech
2015,2018,1.3543111992071357,5379.673439,12.41529783,14.77194151,True,informationtech
2016,2152,1.679832713754647,6840.661245,12.43735616,14.704174499999999,True,informationtech
2017,2011,1.7155643958229736,7093.107409,12.51438961,14.74155477,True,informationtech
2018,1663,2.1966325917017437,8779.534576,12.46650203,14.701544,True,informationtech
2019,1735,2.454755043227666,10203.428820000001,12.34764416,14.53940507,True,informationtech
