year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2008,3,3.6666666666666665,6230.0,14.291591783333333,11.191539393333334,False,education;shopping;travel - 
2009,4,6.5,3085.75,12.38474212,3.4541674125,False,education;shopping;travel - 
2010,7,5.142857142857143,3867.8571428571427,12.540695984285716,4.0618120242857145,False,education;shopping;travel - 
2011,7,2.4285714285714284,2715.4285714285716,11.522883218571428,0.0,False,education;shopping;travel - 
2012,7,2.0,3167.5714285714284,11.925004414285715,3.9036810428571433,False,education;shopping;travel - 
2013,7,1.8571428571428572,4288.428571428572,11.414470542857142,6.264634982857143,False,education;shopping;travel - 
2014,11,1.6363636363636365,6604.818181818182,13.001459545454544,11.065566409090907,False,education;shopping;travel - 
2015,12,2.6666666666666665,11756.916666666666,13.630105908333334,12.6887349,False,education;shopping;travel - 
2016,14,4.714285714285714,13014.0,13.676853678571428,14.391554021428572,False,education;shopping;travel - 
2017,15,3.933333333333333,13833.933333333332,13.709854886666667,14.481146593333333,False,education;shopping;travel - 
2018,10,5.2,11833.4,14.19044225,16.22443597,False,education;shopping;travel - 
2019,11,4.0,13275.363636363636,13.54152943636364,14.367816663636365,False,education;shopping;travel - 
