year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2009,1,0.0,991.0,15.29252137,,True,business;chatandmessaging;streamingmedia
2010,2,6.0,5887.0,12.64197615,14.6021,True,business;chatandmessaging;streamingmedia
2011,3,2.0,3747.0,12.89438261,14.6021,True,business;chatandmessaging;streamingmedia
2012,2,0.0,2677.0,13.02058584,,True,business;chatandmessaging;streamingmedia
2013,3,2.0,3747.0,12.89438261,14.6021,True,business;chatandmessaging;streamingmedia
2014,2,0.0,2670.0,13.02058584,,True,business;chatandmessaging;streamingmedia
2015,2,0.0,3409.0,13.84096774,,True,business;chatandmessaging;streamingmedia
2016,5,4.0,8803.6,13.27598183,14.80564946,True,business;chatandmessaging;streamingmedia
2017,5,7.2,8656.8,12.21481184,14.64712533,True,business;chatandmessaging;streamingmedia
2018,5,11.0,19687.6,14.51363844,15.20269789,True,business;chatandmessaging;streamingmedia
2019,2,11.0,19676.0,14.51611522,15.20269789,True,business;chatandmessaging;streamingmedia
