year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,7,3.142857142857143,3633.428571,10.57889248,12.70112661,True,informationtech;shopping
2001,7,5.0,4105.0,10.46728884,12.7361164,True,informationtech;shopping
2002,13,2.0,3405.0,11.37837864,13.11739806,True,informationtech;shopping
2003,19,1.6842105263157894,4318.578947,11.38324065,13.8153135,True,informationtech;shopping
2004,34,1.7058823529411764,4920.088235,11.60726647,14.13286833,True,informationtech;shopping
2005,40,1.725,5301.075,11.79928054,14.08094425,True,informationtech;shopping
2006,50,2.22,5626.68,11.72563456,13.61692252,True,informationtech;shopping
2007,67,2.6417910447761193,7414.567164,12.19363265,14.10610683,True,informationtech;shopping
2008,75,1.68,7661.053333,12.32012597,14.45498721,True,informationtech;shopping
2009,74,1.7432432432432432,7541.3648650000005,12.36145196,14.82172543,True,informationtech;shopping
2010,98,2.2755102040816326,7385.479592000001,12.435897599999999,14.90173497,True,informationtech;shopping
2011,120,1.5833333333333333,7202.5,12.42743509,14.81838465,True,informationtech;shopping
2012,160,1.525,6599.375,12.44934284,14.70160675,True,informationtech;shopping
2013,161,2.1925465838509317,6974.708075,12.67881189,14.86559824,True,informationtech;shopping
2014,172,1.936046511627907,6886.813953,12.51919516,14.67492408,True,informationtech;shopping
2015,192,1.96875,7208.864583,12.48508736,14.52644178,True,informationtech;shopping
2016,194,2.015463917525773,8435.943298999999,12.58429536,14.70266037,True,informationtech;shopping
2017,169,2.526627218934911,9498.431953,12.60145251,14.81642639,True,informationtech;shopping
2018,114,2.307017543859649,10125.17544,12.72963227,14.73627331,True,informationtech;shopping
2019,112,2.919642857142857,12132.53571,12.4875413,14.55094207,True,informationtech;shopping
