year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,6,2.0,6366.166667,12.8394751,15.55787943,True,entertainment;newsandmedia;sports
2001,8,1.5,4908.625,14.18604558,15.55787943,True,entertainment;newsandmedia;sports
2002,10,2.1,5803.7,14.44311294,16.04301099,True,entertainment;newsandmedia;sports
2003,12,3.0,7908.75,14.08152069,15.97790188,True,entertainment;newsandmedia;sports
2004,9,2.6666666666666665,7960.111111,14.10142158,15.54031203,True,entertainment;newsandmedia;sports
2005,8,4.375,10911.75,13.37317017,14.90961727,True,entertainment;newsandmedia;sports
2006,12,5.416666666666667,12455.33333,12.10984547,14.85235549,True,entertainment;newsandmedia;sports
2007,11,4.090909090909091,10708.54545,13.49778941,15.47947964,True,entertainment;newsandmedia;sports
2008,13,6.384615384615385,11748.53846,14.29478747,15.82104122,True,entertainment;newsandmedia;sports
2009,11,8.636363636363637,11073.909090000001,13.93299395,15.946617000000002,True,entertainment;newsandmedia;sports
2010,21,4.857142857142857,9817.714286,13.76731421,16.192221,True,entertainment;newsandmedia;sports
2011,22,8.318181818181818,11148.909090000001,13.28679121,15.39700624,True,entertainment;newsandmedia;sports
2012,29,8.517241379310345,13222.862070000001,13.185889900000001,15.89909616,True,entertainment;newsandmedia;sports
2013,40,7.225,13518.4,13.8341521,15.82273227,True,entertainment;newsandmedia;sports
2014,45,5.711111111111111,11486.22222,13.28226275,15.17063283,True,entertainment;newsandmedia;sports
2015,50,5.66,12093.62,13.35072367,15.27133077,True,entertainment;newsandmedia;sports
2016,65,4.984615384615385,13090.76923,13.35252936,15.55382658,True,entertainment;newsandmedia;sports
2017,63,6.984126984126984,14556.22222,13.36498148,15.59987604,True,entertainment;newsandmedia;sports
2018,49,7.653061224489796,20463.02041,13.43707197,15.86139238,True,entertainment;newsandmedia;sports
2019,46,5.543478260869565,20154.91304,12.99233876,15.3205938,True,entertainment;newsandmedia;sports
