year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,11,0.0,5317.5454549999995,11.85549692,13.95308873,True,personals
2001,19,0.0,5840.105263,12.12554144,13.93013264,True,personals
2002,41,0.6097560975609756,6233.04878,12.39107538,14.84529824,True,personals
2003,61,1.4098360655737705,7262.770492000001,12.55954303,14.47869124,True,personals
2004,113,1.2300884955752212,6592.106195,12.37704959,14.54711703,True,personals
2005,158,1.0696202531645569,6862.310127,12.6356623,14.79313227,True,personals
2006,184,0.8967391304347826,7526.4619569999995,12.79116803,14.89685185,True,personals
2007,188,0.9893617021276596,8432.053190999999,12.72022532,14.93448568,True,personals
2008,260,1.2692307692307692,9109.330769,12.5395346,15.15080357,True,personals
2009,263,1.6045627376425855,9843.087452,12.63798289,15.07635235,True,personals
2010,314,1.7388535031847134,10484.90127,13.03967646,15.23153792,True,personals
2011,411,1.9708029197080292,11475.635040000001,12.94202598,15.19945217,True,personals
2012,421,1.8788598574821853,11081.78147,12.93101629,15.35595845,True,personals
2013,464,2.2866379310344827,11869.30388,13.17549276,15.36978283,True,personals
2014,518,2.5135135135135136,12607.68147,13.23312509,15.19695196,True,personals
2015,521,3.18042226487524,15254.46257,13.33515175,15.25707528,True,personals
2016,481,2.8503118503118503,14691.83576,13.41607924,15.36070236,True,personals
2017,469,2.985074626865672,14903.98721,13.62515495,15.60159414,True,personals
2018,223,2.8878923766816142,15397.56951,13.18542412,15.34139346,True,personals
2019,240,2.879166666666667,17944.075,13.27628689,15.41819216,True,personals
