year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,1,0.0,2987.0,13.13304348,,True,education;entertainment;games
2000,2,0.0,1966.5,10.63686464,,True,education;entertainment;games
2001,10,2.8,3751.1,11.53808996,13.87981656,True,education;entertainment;games
2002,11,3.1818181818181817,3999.7272729999995,11.95449604,13.48319118,True,education;entertainment;games
2003,12,2.8333333333333335,4376.416667,11.57008239,13.64581015,True,education;entertainment;games
2004,14,2.7142857142857144,4719.714286,11.75907077,13.86215162,True,education;entertainment;games
2005,20,3.75,7214.5,12.25270909,14.4373986,True,education;entertainment;games
2006,23,3.9130434782608696,7410.391304000001,11.7941169,14.29089571,True,education;entertainment;games
2007,27,2.259259259259259,6553.592593,13.087691900000001,15.76781956,True,education;entertainment;games
2008,27,2.4444444444444446,6408.481481,13.14545583,15.42998479,True,education;entertainment;games
2009,22,2.8181818181818183,7578.0909090000005,13.23843234,15.64409128,True,education;entertainment;games
2010,38,3.0789473684210527,7739.0,13.44878976,15.60304882,True,education;entertainment;games
2011,56,5.392857142857143,7662.9285709999995,13.66097905,15.31410413,True,education;entertainment;games
2012,61,3.459016393442623,7996.016393000001,13.50046465,15.28966278,True,education;entertainment;games
2013,65,3.6153846153846154,9328.769231,13.46270516,15.27295058,True,education;entertainment;games
2014,66,5.03030303030303,10622.15152,13.29344847,15.1971864,True,education;entertainment;games
2015,67,4.537313432835821,7868.7014930000005,13.3056344,15.43693161,True,education;entertainment;games
2016,68,4.852941176470588,10549.60294,13.34941699,15.65813898,True,education;entertainment;games
2017,66,5.7727272727272725,12658.5303,13.5632902,15.41727821,True,education;entertainment;games
2018,54,7.574074074074074,15809.68519,13.21100504,15.588273999999998,True,education;entertainment;games
2019,62,6.774193548387097,15209.64516,12.66549479,14.94535064,True,education;entertainment;games
