year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1998,15,3.3333333333333335,2526.8,12.79482439,12.688352900000002,True,business;shopping
1999,50,2.64,2923.48,12.54575884,15.20527831,True,business;shopping
2000,216,3.7083333333333335,4626.819444,11.89532129,14.12063236,True,business;shopping
2001,302,3.543046357615894,5536.427152,12.02711326,14.24153921,True,business;shopping
2002,444,2.5765765765765765,5354.810811,12.10118902,14.37306122,True,business;shopping
2003,594,2.4865319865319866,5817.10101,12.127997099999998,14.39945461,True,business;shopping
2004,754,2.592838196286472,6333.6100799999995,12.21233904,14.48080502,True,business;shopping
2005,900,2.651111111111111,6699.704444,12.17202662,14.48231299,True,business;shopping
2006,1252,2.463258785942492,6743.304313,12.27840463,14.60596529,True,business;shopping
2007,1522,2.788436268068331,6874.479632,12.38772016,14.69937834,True,business;shopping
2008,1740,2.85,6935.883908,12.45233805,14.82644856,True,business;shopping
2009,1798,2.7363737486095663,7247.44772,12.55220707,14.88609981,True,business;shopping
2010,2286,2.901137357830271,7414.95888,12.63799903,14.91088284,True,business;shopping
2011,3022,2.914295168762409,7816.592984999999,12.678617599999999,14.95807375,True,business;shopping
2012,3731,2.914500134012329,8086.772715000001,12.74139682,14.99344613,True,business;shopping
2013,4135,2.876662636033857,8317.9763,12.78118381,15.01766686,True,business;shopping
2014,4339,2.8870707536298688,8829.445725,12.87336842,15.07013977,True,business;shopping
2015,4631,3.0926365795724466,9247.423019,12.91558154,15.09473519,True,business;shopping
2016,4723,3.218928647046369,9818.065848,13.02637079,15.17690708,True,business;shopping
2017,3952,3.4873481781376516,10741.45445,13.07097427,15.19656545,True,business;shopping
2018,2870,3.861672473867596,13498.3331,13.20369299,15.29209609,True,business;shopping
2019,3044,4.425427069645203,15140.6117,13.23309483,15.31554969,True,business;shopping
