year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,4,3.0,2884.75,11.86702228,,True,foodandrecipes;shopping
2001,6,2.1666666666666665,4128.0,11.55942236,13.8663668,True,foodandrecipes;shopping
2002,14,1.7142857142857142,5481.428571,12.19310846,14.74099096,True,foodandrecipes;shopping
2003,13,2.5384615384615383,5251.5384619999995,12.10875086,14.70587773,True,foodandrecipes;shopping
2004,16,2.375,6178.6875,12.05628781,14.68573714,True,foodandrecipes;shopping
2005,17,3.823529411764706,5469.235294,12.0238321,14.55884598,True,foodandrecipes;shopping
2006,23,4.869565217391305,6031.347826,12.28538959,14.53682042,True,foodandrecipes;shopping
2007,35,2.257142857142857,6836.857143000001,11.90157515,14.26256807,True,foodandrecipes;shopping
2008,34,2.235294117647059,7709.911765000001,12.27604429,14.68166103,True,foodandrecipes;shopping
2009,32,1.9375,7607.4375,12.22518293,14.47826437,True,foodandrecipes;shopping
2010,33,1.5757575757575757,5943.757576,11.8722674,14.47264608,True,foodandrecipes;shopping
2011,48,1.7916666666666667,6736.375,11.98740659,14.67309686,True,foodandrecipes;shopping
2012,58,2.3793103448275863,8292.189655,12.37347633,14.79737451,True,foodandrecipes;shopping
2013,63,1.8571428571428572,8270.301587,12.34549964,14.64118023,True,foodandrecipes;shopping
2014,74,1.445945945945946,7918.310811,12.50479925,14.76288158,True,foodandrecipes;shopping
2015,82,1.2926829268292683,7552.439023999999,12.41769594,14.86495024,True,foodandrecipes;shopping
2016,85,1.2823529411764707,8571.494118,12.55931765,15.10827142,True,foodandrecipes;shopping
2017,69,1.8985507246376812,9896.869565,12.95179495,15.35120718,True,foodandrecipes;shopping
2018,42,3.4761904761904763,12215.92857,13.17020042,15.27813728,True,foodandrecipes;shopping
2019,59,3.135593220338983,14007.22034,13.12741231,15.1210329,True,foodandrecipes;shopping
