year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,3,0.0,1469.0,13.04991453,,True,gambling
2001,10,1.0,2416.7,11.885230530000001,,True,gambling
2002,14,0.7142857142857143,3351.4285714285716,12.720846285714286,3.4787196735714287,True,gambling
2003,31,2.7096774193548385,3276.7096774193546,11.90210408387097,3.555499380645161,True,gambling
2004,27,0.25925925925925924,3568.3703703703704,12.764654951851853,4.748593340740741,True,gambling
2005,30,1.2666666666666666,4726.133333333333,11.958293139999999,6.722770576666667,True,gambling
2006,41,1.3170731707317074,5336.0,13.171573853658536,7.516688348780489,True,gambling
2007,44,1.1590909090909092,5956.0,13.330197625,9.100802227272727,True,gambling
2008,46,0.8913043478260869,4927.260869565217,13.278180763043478,7.607231467391305,True,gambling
2009,57,0.7368421052631579,5175.649122807017,12.720513371929824,6.252006984210527,True,gambling
2010,76,1.2105263157894737,6562.526315789473,12.95210802631579,9.01206659736842,True,gambling
2011,93,1.118279569892473,6689.720430107527,12.299718182795699,8.946214051612904,True,gambling
2012,110,1.1727272727272726,7011.109090909091,12.349872245454547,8.120178726363635,True,gambling
2013,117,1.0598290598290598,8339.418803418803,12.118893393162393,9.414870051282051,True,gambling
2014,135,0.6148148148148148,8062.837037037037,11.082815111111112,8.852948162962962,True,gambling
2015,148,1.162162162162162,7873.4527027027025,11.023073263513513,8.096723229729731,True,gambling
2016,152,1.2236842105263157,9175.256578947368,12.060757460526316,10.494437611842105,True,gambling
2017,118,1.4322033898305084,9025.49152542373,13.135840915254237,11.300019076271186,True,gambling
2018,85,1.4705882352941178,13225.635294117646,13.581029188235293,12.219894270588236,True,gambling
2019,85,0.8470588235294118,13069.541176470588,13.587694647058823,12.158988352941176,True,gambling
