year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1998,1,12.0,7858.0,10.19236647,12.573866699999998,False,business;entertainment;sports - 
1999,1,12.0,7858.0,10.19236647,12.573866699999998,False,business;entertainment;sports - 
2000,6,10.166666666666666,7751.0,10.562335363333334,10.569553896666667,False,business;entertainment;sports - 
2001,13,6.384615384615385,7405.692307692308,12.179399176923077,12.450561892307691,False,business;entertainment;sports - 
2002,21,8.095238095238095,9978.190476190477,13.03910040952381,11.12863380952381,False,business;entertainment;sports - 
2003,33,7.909090909090909,10473.060606060606,13.30139556060606,11.794966175757576,False,business;entertainment;sports - 
2004,31,4.838709677419355,8952.612903225807,13.917581683870967,12.826485199999999,False,business;entertainment;sports - 
2005,34,4.5588235294117645,10054.764705882353,13.438809976470587,12.314243176470589,False,business;entertainment;sports - 
2006,40,7.675,14938.075,13.586511340000001,15.3283891275,False,business;entertainment;sports - 
2007,45,7.688888888888889,15889.177777777777,13.611826682222222,15.488095204444447,False,business;entertainment;sports - 
2008,47,7.76595744680851,14874.489361702128,13.749669946808512,14.219255759574468,False,business;entertainment;sports - 
2009,48,8.291666666666666,15938.5,13.713382058333332,14.970348964583332,False,business;entertainment;sports - 
2010,65,8.076923076923077,15100.753846153846,13.77470401230769,15.01825360769231,False,business;entertainment;sports - 
2011,73,9.123287671232877,15728.424657534246,13.756355383561644,14.48373609589041,False,business;entertainment;sports - 
2012,100,8.28,15495.19,13.61250783,15.06105372,False,business;entertainment;sports - 
2013,117,8.367521367521368,15493.538461538461,13.99100141025641,14.948981512820513,False,business;entertainment;sports - 
2014,124,8.580645161290322,15522.612903225807,13.920402459677419,14.034945024193545,False,business;entertainment;sports - 
2015,130,8.73076923076923,16340.4,13.791793692307692,14.17336386923077,False,business;entertainment;sports - 
2016,118,9.228813559322035,17365.186440677968,13.842387220338983,14.185236305084747,False,business;entertainment;sports - 
2017,114,10.271929824561404,18461.657894736843,13.795040684210527,14.58096799122807,False,business;entertainment;sports - 
2018,96,8.875,19150.114583333332,13.230285395833334,14.432519447916667,False,business;entertainment;sports - 
2019,95,10.021052631578947,21801.747368421053,13.418114389473685,14.88061785263158,False,business;entertainment;sports - 
